item,itemLabel,position,positionLabel,startDate,endDate,source,sourceDate,psid
Q112796410,Al-Fateh Ali Sideeg,Q112792629,Minister of State for Finance,2010-06-15,2011-12-07,,,Q112796410-CE9277E0-F7D4-4CB1-80AD-9539E66C66A5
Q112325572,Al-Fatih Ali Sidiq,Q112325293,International Cooperation,2015-06-07,2017-05-12,,2022-06-10,Q112325572-62334028-A3E2-4CE4-A609-D839A02A76AF
Q112325573,Al-Hadi Bouchra,Q112325309,Roads and Telecommunications,1996-04-21,2000-01-24,,2022-06-10,Q112325573-8E31B19D-18A8-4D31-9851-28A277593917
Q112325574,Al-Hadi Muhammad Awad,Q112325274,Minister of Cabinet Affairs,2001-02-23,2005-09-21,,2022-06-10,Q112325574-142AD39D-873A-4F02-9F55-2AC46635D582
Q19605286,Al-Haj Adam Yousif,Q112325266,Agriculture,2000-01-24,2000-07-10,,2022-06-10,Q19605286-D312422B-8D49-4E11-857A-AD4C285A5457
Q19605286,Al-Haj Adam Yousif,Q7925069,Vice-President,2011-09-13,2013-12-07,,2022-06-10,Q19605286-20348AAF-D566-4C55-9390-918C4F0167C4
Q112325576,Al-Khair al-Nour al-Mubrak,Q112325279,Education,2019-03-13,2019-04-11,,2022-06-10,Q112325576-6E2CBC86-FEF4-430D-B918-F80F15FA9719
Q112800239,Al-Rashid Haroun Ahmed,Q112792777,Minister of State for Presidential Affairs,2015-06-07,2017-05-12,,,Q112800239-6C4E6338-058D-4D64-BC24-CA4D6B3D369E
Q112800240,Al-Saddiq Fadlalla Sabah Al-Khair,Q112796508,Minister of State for Communications and Information Technology,2015-06-07,2017-05-12,,,Q112800240-08CC6C20-3065-451A-AD9D-88D7A5678679
Q112800241,Al-Saddiq Mohamed Ali Hassaballa,Q112800270,Minister of State for Trade,2015-06-07,2017-05-12,,,Q112800241-98F5DFE3-3009-4164-A7BE-26FB60B2AB4B
Q112325577,Al-Sadiq Al-Hadi Abdul-Rahman Al-Mahdi,Q112325288,Human Resources,2015-06-07,2018-09-09,,2022-06-10,Q112325577-3F7E2F21-7AFA-4D25-B6CD-310F9EBCAA19
Q112325577,Al-Sadiq Al-Hadi Abdul-Rahman Al-Mahdi,Q111192544,Higher Education and Scientific Research,2018-09-09,2019-03-13,,2022-06-10,Q112325577-6DF6C5BB-9001-4CA9-801F-D87C078ED7A9
Q112796411,Al-Sadiq Mohammed Ali Al-Sheikh,Q112796497,Minister of State for Electricity,2010-06-15,2011-12-07,,,Q112796411-2C5CF8A1-4221-4150-8E17-64C4BA53791F
Q112796412,Al-Sadiq Mohammed Ali Hassab Al-Rasool,Q112792661,Minister of State for Investment,2010-06-15,2011-12-07,,,Q112796412-51E15E70-34E6-4F80-8F7A-511122D6D684
Q112796413,Al-Samani Al-Wasilla Al-Sheikh,Q112796534,Minister of State for Human Resources,2010-06-15,2011-12-07,,,Q112796413-5DDC4412-8820-4452-BBC1-52C421168876
Q112325578,Al-Samawa’al Khalafalla Al-Quraish,Q112325276,Culture,2010-06-16,2012-07-09,,2022-06-10,Q112325578-0E54EA92-D601-45A0-B5F6-6BED569E2177
Q112792329,Al-Samih Sadeq,Q112792661,Minister of State for Investment,2005-09-20,2007-12-26,,,Q112792329-9241CC84-586B-433B-9D25-BAF1E0945468
Q112325579,Al-Samual Khalfalla,Q112325276,"Culture, Tourism, and Antiquities",2019-03-13,2019-04-11,,2022-06-10,Q112325579-C6B877DC-CF69-4EDD-B273-D9E8852AEBB3
Q112325580,Al-Tayyib Hassan Badawi,Q112325276,Culture,2013-12-08,2015-06-07,,2022-06-10,Q112325580-3BE32589-4336-4D7B-AC11-1B3BBE85835A
Q112325580,Al-Tayyib Hassan Badawi,Q112325276,Culture,2015-06-07,2018-09-09,,2022-06-10,Q112325580-F5210FA9-0659-407A-A1AA-F242D47094C0
Q112325581,Al-Tijani Salih Fudayl,Q112325293,International Cooperation,2005-09-21,2010-06-16,,2022-06-10,Q112325581-B09DA4BB-3D62-4186-A629-ADB5EBE3321C
Q112325582,Al-Zahawi Ibrahim Malik,Q112325275,Communications and Information,2007-12-26,2010-06-16,,2022-06-10,Q112325582-C86E6666-DE9C-4CE6-952E-8B89EE29D6B8
Q50379451,Albino Akol Akol,Q112325317,Transport,1996-04-21,2002-08-19,,2022-06-10,Q50379451-E47FF820-4669-409A-B356-17029702056B
Q50379451,Albino Akol Akol,Q109984815,Foreign Affairs,2005-09-21,2007-12-26,,2022-06-10,Q50379451-6D41BDB0-37C3-44DD-B0F2-80D26137D412
Q12228166,Ali Ahmed Karti,Q109984815,Foreign Affairs,2010-06-16,2015-06-07,,2022-06-10,Q12228166-D3AA220E-E94D-4998-A7D6-91AB2DF69C3D
Q112792333,Ali Ahmed Kerti,Q112792636,Minister of State for Foreign Affairs,2005-09-20,2007-12-26,,,Q112792333-37E73FD8-E11B-47E6-A19C-7C946AAE6195
Q112792335,Ali Ahmed Osman,Q112792656,Minister of State for Industry,2005-09-20,2007-12-26,,,Q112792335-4B0465FA-F740-46F1-B668-5AE0BB13DD59
Q112792335,Ali Ahmed Osman,Q112796392,Minister of State for Petroleum,2010-06-15,2011-12-07,,,Q112792335-C3BB91B3-0DF1-4695-9B74-E5153BEBA2AC
Q112325583,Ali Mahmoud Abdul-Rasool,Q105926147,Finance and National Economy,2010-06-16,2013-12-08,,2022-06-10,Q112325583-CDEBFE3C-67B1-471D-AFB1-4E1C0B45A314
Q112796414,Ali Majouk Al-Momin,Q112792612,Minister of State for Culture and Youth,2010-06-15,2011-12-07,,,Q112796414-2155085A-3778-4EF9-8F78-4E591A358172
Q112325585,Ali Mohamed Osmane Yassine,Q112325297,Justice,1998-03-09,2005-09-21,,2022-06-10,Q112325585-F2586E61-EEAC-468F-BFE8-A986356A3191
Q112792337,Ali Mohammed Abdel Rassul,Q112792629,Minister of State for Finance,2005-09-20,2007-12-26,,,Q112792337-89184A8F-32B3-4757-AA41-6219322A5774
Q112800242,Ali Musa Tawer,Q112792614,Minister of State for Environment,2015-06-07,2017-05-12,,,Q112800242-F9439E47-D656-4D2C-83E1-8EDF2CB4E010
Q937264,Ali Osman Mohamed Taha,Q7925069,Vice-President,1998-02,2005-01-09,,2022-06-10,Q937264-E7A820EC-2D48-4D34-B6E4-F1838C3E95B6
Q937264,Ali Osman Mohamed Taha,Q7925069,Vice-President,2005-07-09,2011-09-13,,2022-06-10,Q937264-243A9344-F574-4DD2-AF24-5000C3ED1C15
Q937264,Ali Osman Mohamed Taha,Q7925069,Vice-President,2011-09-13,2013-12-06,,2022-06-10,Q937264-47E17F14-DB61-48CB-8A43-74699ACAD309
Q112325587,Ali Tamim Fartak,Q112325302,National Education,2001-02-23,2002-08-19,,2022-06-10,Q112325587-7A514745-E712-40EA-B70F-692B9AB85C59
Q112325587,Ali Tamim Fartak,Q112325280,Electricity,2002-08-19,2005-09-21,,2022-06-10,Q112325587-7F1C0E0A-AAF8-4DC5-B0D4-55A4702E75C7
Q112325587,Ali Tamim Fartak,Q112792192,Special Advisor to the President of Sudan,2005-09-20,2007-12-26,,,Q112325587-B06D94DE-D1B8-4E10-9789-D842E4361940
Q112792339,Alio Abini Alio,Q112792660,Minister of State for Interior,2005-09-20,2007-12-26,,,Q112792339-583127BF-C97B-4C67-A4CD-BDE33FA0AE3B
Q112325588,Alison Manani Magaya,Q112325298,Labour,2000-01-24,2001-02-23,,2022-06-10,Q112325588-5424AE63-2C65-4933-976A-DD81CFB89937
Q112325588,Alison Manani Magaya,Q112325321,Works and Administrative Reform,2001-02-23,2005-09-21,,2022-06-10,Q112325588-C37E6846-5A8B-492A-AFDB-0D8EC3B17C6E
Q112325588,Alison Manani Magaya,Q112325288,Human Resources and Labour,2005-09-21,2007-12-26,,2022-06-10,Q112325588-382360BA-1B46-4D40-8CFE-46AE90E47602
Q112325588,Alison Manani Magaya,Q112325298,"Labour, Public Service, and Development of Human Resources",2007-12-26,2010-06-16,,2022-06-10,Q112325588-AFF3FBAA-0122-4F26-BCF9-2367DAA254E4
Q112325589,Altayeb Ibrahim Mohammed Khair,Q112325310,Social Planning,1998-03-09,2000-01-24,,2022-06-10,Q112325589-472EA54A-BFA6-4F68-820D-FC8AEAE4C132
Q112796416,Amin Hassan Omer,Q112792777,Minister of State for Presidential Affairs,2010-06-15,2011-12-07,,,Q112796416-822EFAA1-5C63-4ED4-A8B1-1A2F3DD6B10F
Q112325590,Amira Al-Fadil Mohamed Al-Fadil,Q112325320,Welfare and Social Security,2010-06-16,2013-12-08,,2022-06-10,Q112325590-F8B47CC9-D3A3-47D9-99A4-D7D04A4D6AB9
Q112796417,Amna Salih Dirar,Q112792672,Minister of State for Labour,2010-06-15,2011-12-07,,,Q112796417-4697D22D-506B-4EB2-8A6C-5B01EE934ECE
Q112796418,Angelo Atak,Q112792236,Minister of State for Animal Resources,2010-06-15,2011-12-07,,,Q112796418-C984DADA-4223-4F36-81DE-873E4E72B146
Q112792341,Ann Iko,Q112792606,Minister of State for Agriculture,2005-09-20,2007-12-26,,,Q112792341-641BF3CA-E24F-4F2D-8FBC-A0950BDB189E
Q112325591,Asia Mohamed Abdalla,Q112325279,Education,2017-05-12,2018-09-09,,2022-06-10,Q112325591-5EE0613D-84EC-47F1-A908-383260A29AA0
Q112325592,Awad Ahmad al-Jaz,Q112325281,Energy and Mining,1995-08-12,2008-02-13,,2022-06-10,Q112325592-64959651-A4C8-4FB9-93F8-69F1030DA531
Q112325592,Awad Ahmad al-Jaz,Q105926147,Finance,2008-02-13,2010-06-16,,2022-06-10,Q112325592-25C26CED-D8D1-4FB7-BA60-F6D6C00D7EC6
Q112325592,Awad Ahmad al-Jaz,Q112325290,Industry,2010-06-16,2011-12-27,,2022-06-10,Q112325592-13962834-91BE-4389-B7F6-1D1CBF681FCD
